Year,StateAbbr,StateDesc,CityName,AsthmaPct,PopulationCount,Lat,Lng,SmokingPct,Access,Obesity,PhysicalAct,CO2ndMax8hr,NO2Mean1hr,Ozone4thMax8hr,SO2Mean1hr,PM25WeightedMean24hr,PM10Mean24hr,DayswithAQI,GoodDays,ModerateDays,UnhealthyforSensitiveGroupsDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,MaxAQI,90thPercentileAQI,MedianAQI,DaysCO,DaysNO2,DaysOzone,DaysSO2,DaysPM25,DaysPM10,RenterOccupiedPct,UnempRatePct,CashPublicAssistPct,SNAPPct,NoHealthInsCovPct,BelowPovLevelPct
2016,IA,Iowa,Des Moines,8.6,203433,41.5741349525,-93.6165066086,21.9,10.4,33.3,25.2,0.8,8.0,0.061,0.0,7.2,19.0,366,312,53,1,0,0,0,138,53,37,0,8,139,0,217,2,41.2,7.1,4.2,22.6,9,19
2016,IA,Iowa,Iowa City,7.9,67862,41.6558950332,-91.5308854927,15.0,7.3,28.5,20.1,,,,,7.4,17.0,366,305,61,0,0,0,0,100,53,33,0,0,0,0,363,3,52.4,4.4,1.6,8.7,7.8,28
2016,IA,Iowa,Sioux City,8.6,82684,42.4963149039,-96.3913834837,20.1,11.7,37.0,26.5,,2.0,0.06,0.0,7.3,20.0,366,322,42,2,0,0,0,112,54,36,0,1,228,0,116,21,36.9,5.5,3.1,16.5,10.2,15
2016,IA,Iowa,Waterloo,8.9,68406,42.4919736932,-92.3521759342,20.2,10.0,35.6,26.4,,,0.063,,7.5,18.0,366,267,98,1,0,0,0,118,59,42,0,0,126,0,240,0,40.9,8.3,5.3,18.3,8.6,16.8
2016,KS,Kansas,Kansas City,10.6,145786,39.1234621409,-94.7441921112,24.8,25.4,43.8,35.6,1.0,13.0,0.069,2.0,9.0,27.0,366,228,131,7,0,0,0,129,70,46,0,19,175,1,158,13,45.3,9.3,2.9,18.1,21.9,23.7
2016,KS,Kansas,Lawrence,9.1,87643,38.9599302924,-95.2628259088,16.5,12.7,29.0,19.4,,,,,,,,,,,,,,,,,,,,,,,54.8,4.9,2.2,6.9,10.9,22.3
2016,KS,Kansas,Olathe,8.7,125872,38.884693021,-94.8192070197,14.7,12.3,25.6,17.4,,,,,,,,,,,,,,,,,,,,,,,29.1,4.4,1.1,5.1,9.1,6.8
2016,KS,Kansas,Overland Park,8.3,173372,38.8872922575,-94.6872267067,12.4,9.9,23.7,15.0,,,,,,,,,,,,,,,,,,,,,,,38.1,4,0.9,3.5,5.9,5.9
2016,KS,Kansas,Topeka,10.2,127473,39.0359549911,-95.6954155341,20.5,17.7,37.2,25.7,,,0.063,,7.1,18.0,366,335,31,0,0,0,0,87,49,36,0,0,329,0,32,5,46.5,6.7,2.9,13.6,11.8,18.3
2016,KS,Kansas,Wichita,9.6,382368,37.690561478,-97.3429366807,22.3,18.3,31.6,26.9,,7.0,0.064,1.0,7.4,25.0,366,309,56,0,1,0,0,195,55,41,0,12,271,0,43,40,40.6,6.6,2.8,13,14.3,17.1
2016,KY,Kentucky,Lexington,11.2,295803,38.0423254022,-84.4587259608,20.2,7.7,33.2,25.4,,7.0,0.066,1.0,8.2,,366,298,67,1,0,0,0,126,60,40,0,28,211,4,123,0,,,,,,
2016,KY,Kentucky,Louisville,12.3,597337,38.1777689918,-85.6664099974,23.3,8.5,34.2,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,LA,Louisiana,Baton Rouge,9.4,229493,30.4510891679,-91.1263551997,20.4,16.4,35.8,30.5,1.1,11.0,0.071,2.0,11.4,25.0,366,186,171,9,0,0,0,146,77,50,0,2,127,2,232,3,53.2,8.8,1.1,20.7,14.2,26.1
2016,LA,Louisiana,Kenner,8.6,66702,30.0106937201,-90.2550320135,19.7,18.1,33.5,27.1,,,,,,,,,,,,,,,,,,,,,,,42.4,6.9,1.7,14.5,18.8,15.6
2016,LA,Louisiana,Lafayette,9.1,120623,30.2120582815,-92.0317532321,22.1,14.7,34.0,27.5,,,0.066,,,16.0,366,287,79,0,0,0,0,97,59,42,0,0,278,0,88,0,42.3,5.2,0.9,12.5,14,19
2016,LA,Louisiana,Lake Charles,9.7,71993,30.2030679966,-93.2148796496,24.0,17.3,40.2,31.7,,6.0,0.065,1.0,7.6,,366,239,126,1,0,0,0,112,62,44,0,1,112,7,246,0,46.7,8.3,1.3,18.1,16.1,23.7
2016,LA,Louisiana,New Orleans,9.3,343829,30.0687009935,-89.9316317895,20.5,16.2,34.5,27.3,1.4,10.0,0.067,4.0,7.5,18.0,366,231,124,11,0,0,0,126,71,46,0,4,168,55,139,0,53.7,9.8,2,20.1,14.2,26.2
2016,LA,Louisiana,Shreveport,9.8,199311,32.4671618864,-93.7962236108,23.6,17.4,43.4,31.3,,,0.065,,10.4,,366,271,95,0,0,0,0,90,59,42,0,0,212,0,150,4,49.2,7.4,2.1,19.3,15.1,24.7
2016,ME,Maine,Portland,11.4,66194,43.6779836271,-70.2752544531,16.4,11.5,26.9,17.9,0.9,6.0,0.068,1.0,6.6,19.0,366,327,37,2,0,0,0,108,52,36,0,11,282,0,69,4,60.4,5.7,4.9,19.3,10,19.2
2016,MD,Maryland,Baltimore,12.2,620961,39.3084523991,-76.6160492311,22.0,12.9,36.1,29.1,1.5,17.0,0.079,1.0,9.7,16.0,366,196,146,19,4,1,0,204,90,49,0,32,183,0,151,0,54.3,11.4,5.6,25.9,9,23.1
2016,MA,Massachusetts,Boston,11.3,617594,42.3155796777,-71.0916505804,16.5,9.7,24.9,21.6,1.2,15.0,0.07,1.0,7.7,14.0,366,218,141,7,0,0,0,143,67,46,0,13,189,0,163,1,65.0,8,3.8,19.1,4.1,21.1
2016,MA,Massachusetts,Brockton,12.9,93810,42.082071372,-71.0241656338,24.8,11.5,32.0,29.7,,,,,,,,,,,,,,,,,,,,,,,46.6,10.7,7.2,28.5,4.2,18.2
2016,MA,Massachusetts,Cambridge,9.7,105162,42.3758188051,-71.1183992378,11.7,5.6,23.0,16.6,1.2,15.0,0.07,1.0,7.7,14.0,366,218,141,7,0,0,0,143,67,46,0,13,189,0,163,1,67.1,5.4,2.2,8.4,2.6,14
2016,MA,Massachusetts,Fall River,13.1,88857,41.7139907598,-71.0996396919,27.9,11.3,31.0,30.1,,,,,,,,,,,,,,,,,,,,,,,62.7,12.3,5.4,28.9,5.2,22
2016,MA,Massachusetts,Lawrence,11.3,76377,42.7002772201,-71.1626790341,20.6,21.8,32.7,34.3,,,,,,,,,,,,,,,,,,,,,,,69.0,13.8,8.8,43.7,7.3,26.4
2016,MA,Massachusetts,Lowell,10.9,106519,42.6388727331,-71.321714396,19.9,11.6,27.0,27.5,,,,,,,,,,,,,,,,,,,,,,,57.1,9.6,5.4,23.2,5.6,21.5
2016,MA,Massachusetts,Lynn,11.4,90329,42.4783322881,-70.9662372538,20.7,13.7,28.6,27.1,,,,,,,,,,,,,,,,,,,,,,,53.9,7.8,5.5,29.7,5.9,20
2016,MA,Massachusetts,New Bedford,13.1,95072,41.6712667258,-70.9441204537,27.3,13.1,32.2,30.9,,,,,,,,,,,,,,,,,,,,,,,60.7,10.3,6.8,26.3,5.1,23.5
2016,MA,Massachusetts,Newton,9.2,85146,42.3316567616,-71.2084466944,10.4,4.4,20.2,14.0,1.2,15.0,0.07,1.0,7.7,14.0,366,218,141,7,0,0,0,143,67,46,0,13,189,0,163,1,27.4,4.4,1.4,4.2,1.8,4.4
2016,MA,Massachusetts,Quincy,9.8,92271,42.2492981918,-71.0218764062,16.0,7.1,24.2,20.0,,,,,,,,,,,,,,,,,,,,,,,54.0,6.8,3.1,10.6,3.1,10.3
2016,MA,Massachusetts,Somerville,10.1,75754,42.3905738858,-71.1017450879,13.9,6.8,24.0,18.6,,,,,,,,,,,,,,,,,,,,,,,65.6,5.1,1.6,9.7,4.3,13.3
2016,MA,Massachusetts,Springfield,12.6,153060,42.1154977999,-72.5395254143,23.8,16.1,37.2,35.1,1.5,11.0,0.076,1.0,6.6,13.0,366,295,65,5,1,0,0,161,61,39,0,5,280,0,81,0,52.9,12.4,9.3,37,5,29.7
2016,MA,Massachusetts,Worcester,11.4,181045,42.2705425446,-71.8079404584,21.5,11.0,29.7,27.1,1.1,12.0,0.074,1.0,6.0,15.0,366,307,54,4,1,0,0,154,58,38,0,17,283,0,66,0,58.9,8.8,5,22.1,4,22.1
2016,MI,Michigan,Ann Arbor,9.3,113934,42.2756833567,-83.7311374448,12.5,7.8,25.6,16.2,,,0.074,,8.1,,366,293,67,6,0,0,0,122,60,40,0,0,253,0,113,0,55.5,5.6,1.6,6.4,4.3,23.4
2016,MI,Michigan,Dearborn,11.6,98153,42.3126884626,-83.2129368006,25.8,13.3,33.7,25.6,1.5,16.0,0.075,3.0,11.3,28.0,366,148,196,22,0,0,0,147,93,54,0,15,113,31,182,25,39.1,9,4.7,23.7,10.4,29.1
2016,MI,Michigan,Detroit,13.9,713777,42.3847015631,-83.1053178776,28.6,20.1,47.4,35.7,1.5,16.0,0.075,3.0,11.3,28.0,366,148,196,22,0,0,0,147,93,54,0,15,113,31,182,25,54.0,22.1,6.3,42.3,14.5,39.4
2016,MI,Michigan,Farmington Hills,9.4,79740,42.4859956992,-83.3771159714,15.4,7.8,23.9,17.9,,,,,,,,,,,,,,,,,,,,,,,39.6,4.7,1.4,5.9,5.3,8.5
2016,MI,Michigan,Flint,13.5,102434,43.0236339386,-83.6920640313,29.8,18.0,45.4,35.6,,,0.073,,7.2,,364,294,61,9,0,0,0,129,60,38,0,0,172,0,192,0,45.3,23.7,9.1,44.2,10.6,41.9
2016,MI,Michigan,Grand Rapids,11.0,188040,42.9614815414,-85.6556858473,20.9,14.3,35.8,25.0,0.9,,0.075,0.0,8.8,16.0,366,275,81,10,0,0,0,133,66,40,0,0,228,1,137,0,46.0,8.5,7,22.6,11,25.1
2016,MI,Michigan,Kalamazoo,11.8,74262,42.2748756474,-85.588188576,21.2,13.0,41.7,25.2,,,0.074,,8.2,,363,286,69,8,0,0,0,119,62,38,0,0,161,0,202,0,54.8,9.4,3.8,23.3,9.9,32.7
2016,MI,Michigan,Lansing,11.7,114297,42.7090711751,-84.5584470022,23.0,13.8,38.9,26.7,,7.0,0.073,1.0,7.3,,366,295,63,8,0,0,0,126,61,40,0,4,250,1,111,0,50.4,11.6,4.5,25.3,10.5,29.5
2016,MI,Michigan,Livonia,9.8,96942,42.3971592737,-83.3733073683,18.2,8.2,27.8,17.5,,,,,,,,,,,,,,,,,,,,,,,16.4,5.5,1.2,5.6,4.3,5.6
2016,MI,Michigan,Rochester Hills,9.0,70995,42.6645256768,-83.1563037157,14.9,7.3,21.9,16.6,,,,,,,,,,,,,,,,,,,,,,,23.8,4.6,1.5,4.3,4.9,5.2
2016,MI,Michigan,Southfield,11.4,71739,42.4765016267,-83.2605284738,18.6,10.8,33.2,23.2,,,,,,,,,,,,,,,,,,,,,,,54.5,9.8,2.8,15.1,8.4,14.8
2016,MI,Michigan,Sterling Heights,10.6,129699,42.580985283,-83.0303680858,22.8,10.5,30.7,22.6,,,,,,,,,,,,,,,,,,,,,,,27.0,6.5,2.8,13.2,9.4,12.6
2016,MI,Michigan,Troy,8.7,80980,42.5817340358,-83.1457545154,14.4,7.4,20.8,17.1,,,,,,,,,,,,,,,,,,,,,,,26.8,5.3,1.9,5.7,6.4,6.1
2016,MI,Michigan,Warren,11.5,134056,42.4934233034,-83.0270075248,26.7,13.0,34.3,26.6,1.5,16.0,0.075,3.0,11.3,28.0,366,148,196,22,0,0,0,147,93,54,0,15,113,31,182,25,31.3,10.3,3.4,19.3,10.6,19.4
2016,MI,Michigan,Westland,11.1,84094,42.3192220455,-83.3805461719,23.2,11.8,32.9,23.5,,,,,,,,,,,,,,,,,,,,,,,41.9,7.6,2.3,16.8,9.2,14.9
2016,MI,Michigan,Wyoming,10.6,72125,42.8909745661,-85.7067229249,21.3,14.0,33.5,24.3,0.9,,0.075,0.0,8.8,16.0,366,275,81,10,0,0,0,133,66,40,0,0,228,1,137,0,33.7,6.1,4.2,17.2,11.4,15.9
2016,MN,Minnesota,Bloomington,7.8,82893,44.8305852429,-93.3150995817,15.0,8.1,22.9,15.5,1.7,13.0,0.061,1.0,7.8,38.0,366,217,144,4,1,0,0,151,69,46,0,7,95,1,124,139,35.2,4.3,3.4,7,6.2,8
2016,MN,Minnesota,Brooklyn Park,8.2,75781,45.1112033916,-93.3505067942,16.8,9.9,25.1,18.9,,,,,,,,,,,,,,,,,,,,,,,30.8,5.7,9.3,13.9,9.7,10.7
2016,MN,Minnesota,Duluth,8.5,86265,46.7854703427,-92.1342013763,21.0,8.5,31.9,20.2,,,0.059,,5.1,21.0,366,340,25,1,0,0,0,128,45,33,0,0,289,0,71,6,39.6,5.6,5.7,13.7,5,21
2016,MN,Minnesota,Minneapolis,8.4,382578,44.9635407967,-93.2678345304,16.6,10.0,26.3,18.6,1.7,13.0,0.061,1.0,7.8,38.0,366,217,144,4,1,0,0,151,69,46,0,7,95,1,124,139,53.3,6.9,7.1,15.9,9.6,21.3
2016,MN,Minnesota,Rochester,7.9,106769,44.0150574384,-92.4775005494,15.4,7.7,26.8,16.8,,,0.062,1.0,6.3,,366,329,36,1,0,0,0,104,51,33,0,0,187,1,178,0,30.5,4.7,3.6,9,5.7,10.7
2016,MN,Minnesota,Plymouth,7.3,70576,45.022462874,-93.4616016242,12.1,5.8,20.7,12.7,,,,,,,,,,,,,,,,,,,,,,,30.4,3,1.4,3.5,3.9,5.5
2016,MN,Minnesota,St. Paul,8.4,285068,44.9477402558,-93.1039958305,17.4,11.0,30.8,20.1,1.7,13.0,0.061,1.0,7.8,38.0,366,217,144,4,1,0,0,151,69,46,0,7,95,1,124,139,50.1,7.8,7.4,18.7,9.4,21.6
2016,MS,Mississippi,Gulfport,9.1,67793,30.427377008,-89.0701908439,23.9,20.1,39.3,30.4,,4.0,0.063,0.0,8.1,,366,309,57,0,0,0,0,97,54,39,0,11,196,2,157,0,47.8,11.3,2.5,22.6,19.7,25.5
2016,MS,Mississippi,Jackson,10.0,173514,32.31627222,-90.2124528561,21.7,22.0,44.5,33.3,1.2,6.0,0.063,0.0,8.4,17.0,366,251,115,0,0,0,0,100,60,43,0,0,145,0,221,0,47.6,12.8,5.8,24.2,16.5,30.7
2016,MO,Missouri,Columbia,9.4,108500,38.9481109651,-92.3260129764,18.0,12.5,30.8,22.8,,,0.065,,,,214,198,16,0,0,0,0,97,49,37,0,0,214,0,0,0,55.2,4.2,1.2,10,7.2,23.6
2016,MO,Missouri,Independence,10.2,116830,39.0870794771,-94.3502748237,25.4,16.6,31.4,24.4,,,,,,,,,,,,,,,,,,,,,,,41.1,7.8,2.5,13.7,13.4,17.8
2016,MO,Missouri,Kansas City,10.2,459787,39.1239413971,-94.5541236795,22.0,16.5,33.2,25.1,1.0,13.0,0.069,2.0,9.0,27.0,366,228,131,7,0,0,0,129,70,46,0,19,175,1,158,13,47.0,6.8,3,14.9,14,18.3
2016,MO,Missouri,Lee's Summit,9.1,91364,38.9170508128,-94.3814865856,17.7,10.5,26.8,17.0,,,,,,,,,,,,,,,,,,,,,,,23.8,4.1,1.1,5.1,5,5.9
2016,MO,Missouri,O'Fallon,9.0,79329,38.7852244161,-90.7176856736,18.3,10.9,30.6,20.1,,,,,,,,,,,,,,,,,,,,,,,16.6,3.7,1.1,4.4,5.5,4.6
2016,MO,Missouri,St. Joseph,10.1,76780,39.7598312179,-94.8209246813,27.4,16.6,41.7,30.0,,,0.062,,8.1,,366,292,74,0,0,0,0,100,59,40,0,0,145,0,188,33,41.5,6.8,2.8,18.8,13,20.1
2016,MO,Missouri,St. Louis,11.4,319294,38.6358122615,-90.2451186799,24.7,18.0,37.6,29.5,1.5,12.0,0.076,2.0,10.0,28.0,366,180,167,17,2,0,0,159,81,51,0,11,155,5,189,6,56.4,10.6,3.1,23.9,14.7,26.7
2016,MO,Missouri,Springfield,9.9,159498,37.1942661484,-93.2914273656,25.8,15.8,34.7,28.2,,,0.059,1.0,7.1,14.0,366,313,53,0,0,0,0,71,53,38,0,0,183,0,181,2,58.7,7.2,2.7,14.5,16,25.9
2016,MT,Montana,Billings,9.1,104170,45.7893102609,-108.54882784,19.2,12.4,30.0,20.8,,,,1.0,,,363,347,15,1,0,0,0,124,40,22,0,0,0,48,315,0,36.4,3.6,2.2,9.8,12.4,11.6
2016,MT,Montana,Missoula,9.2,66788,46.8694402455,-114.009863843,18.8,11.2,26.5,17.9,,,0.051,,8.8,16.0,366,166,175,25,0,0,0,139,95,53,0,0,50,0,316,0,54.1,7.4,2.1,14.7,11.3,19.3
2016,NE,Nebraska,Lincoln,8.2,258379,40.8096195695,-96.6806742049,17.3,13.0,29.9,20.5,,,0.058,,7.4,,267,245,22,0,0,0,0,74,49,36,0,0,198,7,62,0,43.9,4.6,3.3,10,9.8,15.5
2016,NE,Nebraska,Omaha,8.5,408958,41.2642309111,-96.0415076441,19.7,16.3,33.8,24.8,1.5,,0.063,1.0,8.0,29.0,366,241,121,4,0,0,0,130,67,44,0,0,141,15,164,46,43.4,5.4,2.1,12.3,12.1,16.3
2016,NV,Nevada,Henderson,8.2,257729,36.0122394916,-115.037392161,16.8,12.6,23.3,20.4,2.2,25.0,0.079,1.0,10.7,28.0,366,125,215,25,0,1,0,268,93,58,0,27,219,0,114,6,35.7,8.6,2.2,6.6,10.1,9.2
2016,NV,Nevada,Las Vegas,8.7,583756,36.2274148438,-115.262670095,19.2,19.6,27.0,26.2,2.2,25.0,0.079,1.0,10.7,28.0,366,125,215,25,0,1,0,268,93,58,0,27,219,0,114,6,47.3,10.6,3.4,14.6,17.9,16.8
2016,NV,Nevada,North Las Vegas,9.1,216961,36.2891993562,-115.088496088,20.0,22.0,28.9,28.9,,,,,,,,,,,,,,,,,,,,,,,45.4,9.6,4.5,16,19,15.8
2016,NV,Nevada,Reno,8.8,225221,39.5540171998,-119.852733516,18.3,16.5,26.2,22.5,1.9,13.0,0.073,0.0,7.0,22.0,366,234,125,7,0,0,0,108,77,46,0,16,280,0,59,11,54.3,7.6,3.9,12.2,15.5,18.4
2016,NV,Nevada,Sparks,8.8,90264,39.573373276,-119.713134168,18.4,16.7,25.9,22.6,,,,,,,,,,,,,,,,,,,,,,,42.0,9.1,2.4,10.6,13.4,12.3
2016,NH,New Hampshire,Manchester,10.9,109565,42.9844541713,-71.4445313287,20.6,13.3,29.8,24.6,0.3,,0.069,0.0,4.2,,366,333,30,3,0,0,0,108,50,37,0,0,355,0,11,0,58.4,6,4.6,14.9,11.8,14.6
2016,NH,New Hampshire,Nashua,10.4,86494,42.7491554459,-71.4909587631,18.2,12.2,28.0,22.5,0.3,,0.069,0.0,4.2,,366,333,30,3,0,0,0,108,50,37,0,0,355,0,11,0,48.5,6,2.7,9.7,9.7,11
2016,NJ,New Jersey,Camden,11.0,77344,39.9361910066,-75.1072961899,25.5,28.1,44.1,48.6,1.9,16.0,0.08,2.0,11.0,39.0,366,122,224,18,2,0,0,154,88,57,0,8,134,3,214,7,62.6,16.5,10.5,43.2,16.5,38.4
2016,NJ,New Jersey,Clifton,8.1,84136,40.8631217425,-74.1575145342,16.2,15.0,27.9,28.8,,,,,,,,,,,,,,,,,,,,,,,42.1,5.4,1.5,10.2,13.2,8.8
2016,NJ,New Jersey,Elizabeth,8.8,124969,40.6664447729,-74.1938679138,19.7,25.9,34.6,41.1,,,,,,,,,,,,,,,,,,,,,,,74.9,10.2,5.1,19.5,25,19
2016,NJ,New Jersey,Jersey City,8.4,247597,40.7188130852,-74.0687740635,16.2,15.3,28.5,34.4,2.5,20.0,0.078,1.0,10.1,17.0,366,155,181,28,2,0,0,161,97,53,0,43,162,0,160,1,73.3,8,4.5,16.2,16.1,19.4
2016,NJ,New Jersey,Newark,10.7,277140,40.7260693449,-74.1752997118,22.1,23.4,36.9,43.1,2.5,20.0,0.078,1.0,10.1,17.0,366,155,181,28,2,0,0,161,97,53,0,43,162,0,160,1,79.1,17.2,10.7,29.3,23,29.1
2016,NJ,New Jersey,Passaic,9.1,69781,40.8574581109,-74.1281123174,21.0,31.3,37.4,44.9,,,,,,,,,,,,,,,,,,,,,,,76.8,7.7,5.4,37.9,25.6,31.9
2016,NJ,New Jersey,Paterson,9.8,146199,40.9146874977,-74.1624181271,21.8,28.0,39.4,44.3,,,,,,,,,,,,,,,,,,,,,,,76.8,8.1,7.3,39.8,21,29.1
2016,NJ,New Jersey,Trenton,10.7,84913,40.2237289981,-74.7639943311,23.1,25.0,39.3,43.4,,,0.074,,8.6,,366,256,97,12,1,0,0,151,64,42,0,0,233,0,133,0,65.0,16,7.7,27.1,21.1,27.6
2016,NJ,New Jersey,Union City,8.3,66455,40.7674606884,-74.032293507,17.9,28.8,34.4,43.4,,,,,,,,,,,,,,,,,,,,,,,77.2,9.1,3.6,26.2,30,24.3
2016,NM,New Mexico,Albuquerque,10.3,545852,35.1055025771,-106.647447696,15.9,12.4,28.0,18.8,1.9,10.0,0.067,1.0,7.6,35.0,366,185,178,3,0,0,0,143,74,50,0,3,239,0,69,55,39.6,7.3,2.6,15.2,12.3,18.9
2016,NM,New Mexico,Las Cruces,10.3,97618,32.326638797,-106.789465579,15.9,13.9,30.1,20.2,,7.0,0.07,,9.7,43.0,366,154,197,12,2,0,0,585,87,54,0,1,221,0,64,80,49.2,9.9,2.7,19.7,12.2,24.4
2016,NM,New Mexico,Rio Rancho,9.7,87521,35.287307935,-106.697981552,15.7,9.7,24.9,16.0,,,,,,,,,,,,,,,,,,,,,,,16.6,7.4,2.4,11.2,7.8,11.7
2016,NM,New Mexico,Santa Fe,9.3,67947,35.6662719601,-105.972662995,14.0,11.9,18.6,15.6,,,0.064,,,,366,301,65,0,0,0,0,90,61,43,0,0,363,0,3,0,38.6,6.9,1.8,11.6,17.5,17
2016,NY,New York,Albany,11.9,97856,42.6663969604,-73.7986826267,20.3,11.1,34.1,26.5,0.8,,0.068,0.0,6.3,,366,310,53,3,0,0,0,119,58,37,0,0,283,0,83,0,64.7,7.5,4.7,21.6,8.2,25.6
2016,NY,New York,Buffalo,12.6,261310,42.9014518233,-78.8475237264,24.4,13.7,37.5,32.9,0.9,11.0,0.074,1.0,6.8,,366,281,79,6,0,0,0,136,61,42,0,22,201,3,140,0,60.6,9.9,6.3,34.4,7,31.2
2016,NY,New York,Mount Vernon,12.4,67292,40.9136008569,-73.8291001676,17.9,13.2,30.4,29.8,,,,,,,,,,,,,,,,,,,,,,,61.8,10.8,4.4,20.2,11.7,16
2016,NY,New York,New Rochelle,10.5,77062,40.9321713141,-73.7843883178,14.6,12.8,24.3,25.2,,,,,,,,,,,,,,,,,,,,,,,51.0,7.5,2.1,9.3,10.6,11.4
2016,NY,New York,New York,10.5,8175133,40.694960689,-73.9313850409,16.2,14.7,25.1,28.2,2.5,20.0,0.078,1.0,10.1,17.0,366,155,181,28,2,0,0,161,97,53,0,43,162,0,160,1,68.0,8.6,4.2,20.4,11,20.3
